Year,Mo,Dy,Hr,Mn,Sec,Val,Tsunami Cause Code,Tsu SRC,mag,Volcano,Tsu Runup,Doubtful Runup,Country,State,Name,lat,long,Distance from Source,Arrival Day,Arrival Hour,Arrival Min,Travel Hour,Travel Min,Max Water Height,Max Inundation Distance,Type,Per,1st Mtn,Num Deaths,Inf Deaths,Num Injuries,Inf Injuries,Mill Damage,Inf Damage,Num House Destroyed,Inf House Destroyed,Num House Damaged,Inf House Damaged,gid,timestamp,timestamp2
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,347.0,,,,,,0.22,,2.0,,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,JAPAN,WAKAYAMA,WAKAYAMA,34.217,135.15,326.0,1.0,1.0,50.0,1.0,8.0,0.11,,2.0,14.0,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,JAPAN,WAKAYAMA,WAKAYAMA (KITAKO),34.233,135.133,326.0,,,,,,0.16,,2.0,,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,JAPAN,YAMAGUCHI,TOKUYAMA,34.033,131.8,203.0,,,,,,0.04,,2.0,,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,JAPAN,,KITANO'URA,,,,,,,,,0.8,,2.0,,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,USA,AK,"ATTU, MASSACRE BAY, AK",52.83,173.2,3961.0,,,,,,0.1,,2.0,,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,*,7.5,,*,,USA TERRITORY,AS,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,7957.0,,,,,,,,2.0,,,,,,,,,,,,,99,1968-04-01,1968-04-01
1968.0,4.0,18.0,19.0,38.0,15.0,4.0,1.0,*,4.6,,*,,ITALY,,ALASSIO,44.0,8.16667,16.0,,,,,,3.0,,1.0,,,,,,,,,,,,,100,1968-04-18,1968-04-18
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,CANADA,BC,"TOFINO, BRITISH COLUMBIA",49.153,-125.913,6772.0,16.0,10.0,21.0,9.0,32.0,0.06,,2.0,20.0,F,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,AOMORI,40.79,140.73,208.0,,,,,,0.4,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,ASAMUSHI,40.9,140.867,197.0,16.0,2.0,12.0,1.0,24.0,0.19,,2.0,16.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,CAPE SHIRIYA,41.46,141.51,159.0,,,,,,2.2,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,FUTAKAWAME,40.65,141.45,148.0,,,,,,3.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,HACHINOHE,40.517,141.517,145.0,,,,0.0,33.0,3.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,HACHINOHE,40.533,141.533,144.0,16.0,1.0,22.0,0.0,33.0,2.38,,2.0,21.0,F,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,HACHINOHE (KARYOKUHATSUDENSHO),40.533,141.517,145.0,,,,,,2.95,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,HACHINOHE(KENSETSUKYOKU),40.517,141.517,145.0,,,,,,2.38,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,HITOKAWAME,40.633,141.45,149.0,,,,,,2.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,HOUSHIHAMA,40.5,141.633,136.0,,,,,,3.4,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,ITSUKAWAME,40.717,141.433,149.0,,,,,,,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,IWASAKI,40.583,139.917,278.0,,,,,,0.06,,2.0,26.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,JUSAN,41.033,140.333,242.0,,,,,,0.05,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KANAHAMA,40.483,141.517,146.0,,,,,,4.89,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KAWAGUCHI,40.6,141.467,148.0,,,,,,5.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KAWARAGI,40.533,141.5,146.0,,,,,,3.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KAWAUCHI,41.2,141.0,190.0,,,,,,1.1,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KITANUMA,40.55,141.5,146.0,,,,,,5.1,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KOFUNATO,40.45,141.683,134.0,,,,,,2.9,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,KONAKANO,40.533,141.517,145.0,,,,,,3.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,MIKAWAME,40.667,141.433,150.0,,,,,,2.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,MINMAYA,41.2,140.433,236.0,,,,,,0.73,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,MISAWA MUKAWANE,40.71,141.44,149.0,,,,,,2.1,,,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,MOMOISHI,40.58,141.43,151.0,,,,,,4.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,MUKAWAME,40.767,141.417,150.0,,,,,,5.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,NUMADATE,40.533,141.5,146.0,,,,,,2.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OBUCHIHAMA,40.967,141.383,154.0,,,,,,2.2,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,ODANOSAWA,41.217,141.4,158.0,,,,,,3.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OHATA,41.4,141.167,183.0,,,,,,1.5,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OJA,40.467,141.65,136.0,,,,,,3.9,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OKKOSHI,40.467,141.667,135.0,,,,,,4.1,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OKUKI,40.483,141.633,137.0,,,,,,4.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OMAKO,41.533,140.917,208.0,,,,,,0.5,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,OMINATO,41.25,141.15,179.0,,,,,,,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SABISHIRO,40.733,141.417,150.0,,,,,,3.4,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SAKAKI,40.45,141.667,135.0,,,,,,4.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SAMEKO,40.533,141.55,142.0,,,,,,2.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SHIMOFURO,41.467,141.1,191.0,,,,,,1.2,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SHIOGAMA,40.804,141.398,152.0,,,,,,5.1,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SHIRANUKA,41.133,141.4,156.0,,,,,,0.9,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SHIRANUKAKO,41.133,141.4,156.0,,,,,,1.8,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,SHIRIYAMISAKI,41.46,141.51,159.0,,,,,,2.2,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,TAKASEGAWAKAKO,40.883,141.4,152.0,,,,,,2.6,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,TANESASHI,40.5,141.617,138.0,,,,,,4.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,TOMARI,41.0881,141.3911,155.0,,,,,,2.5,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,AOMORI,YOKAWAME,40.7,141.433,149.0,,,,,,3.9,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,"BONIN IS, TOKYO",MIYAKE ISLAND,34.067,139.483,817.0,,,,1.0,10.0,0.14,,2.0,,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,CHIBA,CHOSHI,35.75,140.867,597.0,16.0,1.0,51.0,1.0,3.0,0.4,,2.0,26.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,CHIBA,KATSU'URA,35.133,140.25,681.0,,,,,,0.05,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,CHIBA,MERA,34.9189,139.825,718.0,,,,,,0.24,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,CHIBA,MERA,34.9189,139.825,718.0,,,,,,0.6,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,EHIME,UWAJIMA,33.233,132.55,1264.0,,,,,,,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,ENA,36.967,140.967,468.0,,,,,,1.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,FUTABA,37.45,141.033,417.0,,,,,,1.5,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,HARAGAMA,37.817,140.967,383.0,,,,,,0.8,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,HARAMACHI,37.633,141.033,399.0,,,,,,0.6,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,HISANOHAMA,37.133,141.0,450.0,,,,,,1.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,ISOBE,37.767,141.0,387.0,,,,,,3.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,MANOGAWAKAKO,37.683,141.017,394.0,,,,,,0.5,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,MATSUKAWA'URA,37.82,140.98,383.0,,,,1.0,20.0,0.36,,2.0,22.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,NAKANOSAKU,36.95,140.95,470.0,,,,,,1.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,NAKOSO,36.883,140.8,483.0,,,,,,0.1,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,NARAHA,37.283,141.017,434.0,,,,,,0.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,ONAHAMA,36.933,140.9,474.0,,,,1.0,7.0,0.57,,2.0,17.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,SOMAKO,37.817,140.95,384.0,,,,,,0.58,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,TOYOMA,36.983,140.967,466.0,,,,,,2.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,TSURUSHI,37.867,140.933,380.0,,,,,,1.2,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,UKEDO,37.483,141.05,413.0,,,,,,1.6,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,FUKUSHIMA,YOTSUKURA,37.1,141.0,453.0,,,,,,0.5,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,ABASHIRI,44.017,144.283,369.0,,,,,,0.13,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,AIBOSHIMA,42.483,143.433,188.0,,,,,,4.6,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,AKKESHI,43.033,144.85,283.0,,,,,,0.25,,2.0,,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,AKKESHI,43.033,144.85,283.0,,,,,,0.25,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,ATSUGA,42.433,142.217,199.0,,,,,,2.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,CAPE ERIMO,41.95,143.25,128.0,,,,,,3.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,ESASHI,41.867,140.133,282.0,,,,,,0.12,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,ESASHI,41.867,140.133,282.0,,,,,,0.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HAKODATE,41.7187,140.7247,231.0,16.0,1.0,39.0,0.0,50.0,1.2,,2.0,36.0,F,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HAKODATE,41.783,140.733,233.0,,,,0.0,50.0,2.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HAMATAIKI,42.433,143.417,183.0,,,,,,2.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,338.0,16.0,1.0,41.0,0.0,52.0,0.7,,2.0,20.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HANASAKI,43.283,145.567,338.0,,,,0.0,52.0,1.1,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HARUTACHI,42.267,142.5,173.0,,,,,,1.48,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HIGASHISHIZUNAI,42.3,142.45,178.0,,,,,,1.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HIRAU,33.94,132.07,1243.0,,,,,,3.8,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HIROO,42.284,143.319,165.0,,,,0.0,42.0,1.5,,2.0,20.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HIROO,42.284,143.319,165.0,16.0,1.0,31.0,0.0,42.0,3.7,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,"HOKKAIDO, HONSHU, TOHOKU",,,,,,,,,1.0,,,,,,,,,,1.0,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,HOROIZUMI,42.017,143.15,135.0,,,,,,2.06,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,KIRITAPPU,43.083,145.133,300.0,,,,,,2.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,KUSHIRO,42.967,144.367,260.0,,,,0.0,38.0,2.3,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,KUSHIRO,42.9756,144.3714,261.0,16.0,1.0,27.0,0.0,38.0,1.3,,2.0,42.0,R,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MATSUMAE,41.417,140.1,269.0,,,,,,0.11,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MITSUISHI,42.25,142.567,170.0,16.0,1.0,9.0,0.0,20.0,1.6,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MORI,42.11,140.59,262.0,,,,0.0,56.0,0.44,,2.0,8.0,F,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MORI,42.11,140.59,262.0,16.0,1.0,45.0,0.0,56.0,1.0,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MORIKO,42.1,140.6,261.0,,,,,,0.44,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MORIKO,42.1,140.6,261.0,,,,,,0.85,,2.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MUKAWA,42.567,141.917,224.0,,,,,,0.6,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MURORAN,42.35,140.95,254.0,16.0,1.0,34.0,0.0,45.0,0.4,,2.0,42.0,F,,,,,,1.0,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,MURORAN,42.35,140.95,254.0,,,,0.0,45.0,0.8,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,OGIFUSHI,42.2,142.667,162.0,,,,,,2.21,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,OMA,41.56,140.92,209.0,,,,,,1.1,,1.0,,,,,,,,,,,,,101,1968-05-16,1968-05-16
1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,*,8.2,,*,,JAPAN,HOKKAIDO,OSHIRABETSU,42.22,143.32,158.0,,,,,,2.8,,,,,,,,,,,,,,,101,1968-05-16,1968-05-16
